Mnemonic,Name,Old ID,Active,Type,Category,MFLCode
SEPAEMW,SE Paediatric Medical Ward,,Y,I,Local,6675b20178fc5428625b3c9d
SEPAESW,SE Paediatric Surgical Ward,,N,I,Local,6675b20178fc5428625b3c9e
SEPHY,Physiology Clinic,SE,N,O,Local,6675b20178fc5428625b3c9f
SEPOPD,SE LAB Private Patient OPD,,N,O,Local,6675b20178fc5428625b3ca0
SEPOSNW,SE Post-Natal ward,,Y,I,Local,6675b20178fc5428625b3ca1
SEREVENUE,SE Sundry Revenue,,Y,O,Local,6675b20178fc5428625b3ca2
SETHEA,SE Theatres,,Y,O,Local,6675b20178fc5428625b3ca3
SETMIN,SE Theatre Minor,,N,O,Local,6675b20178fc5428625b3ca4
SEWFMED,SE Female Medical Ward,SE,N,I,Local,6675b20178fc5428625b3ca5
SEWMAT,SE Maternity Ward,SE,N,I,Local,6675b20178fc5428625b3ca6
SEWMMED,SE Male Medical Ward,SE,N,I,Local,6675b20178fc5428625b3ca7
SEWPAED,SE Paediatric Ward,,N,I,Local,6675b20178fc5428625b3ca8
SEXSTIC,SE STI CLINIC,,Y,O,Local,6675b20178fc5428625b3ca9
SFANTNW,SF Ante-natal ward,,Y,I,Local,6675b20178fc5428625b3caa
SFCDEN,SF Dental Clinic,,Y,O,Local,6675b20178fc5428625b3cab
SFCEYE,SF Eye Clinic,,Y,O,Local,6675b20178fc5428625b3cac
SFCPSY,SF Psychiatric clinic,,Y,O,Local,6675b20178fc5428625b3cad
SFCSRH,SF Sexual Reproductiv health C,,Y,O,Local,6675b20178fc5428625b3cae
SFCVIA,Sefhare VIA Clinic,,Y,O,Local,6675b20178fc5428625b3caf
SFDHIS,Sefhare DHIS,,Y,O,Local,6675b20178fc5428625b3cb0
SFDLAB,SF Laboratory Dept,,Y,O,Local,6675b20178fc5428625b3cb1
SFDOPD,SF Outpatient Department,,Y,O,Local,6675b20178fc5428625b3cb2
SFDPHA,SF Pharmacy Department,,Y,O,Local,6675b20178fc5428625b3cb3
SFDRAD,SF Radiology Dept,,Y,O,Local,6675b20178fc5428625b3cb4
SFDSOC,SF Social Work Dept,,Y,O,Local,6675b20178fc5428625b3cb5
SFFGENW,SF Female General ward,,Y,I,Local,6675b20178fc5428625b3cb6
SFHIGHD,SF High Dependency ward,,Y,I,Local,6675b20178fc5428625b3cb7
SFISOLW,SF Isolation ward,,Y,I,Local,6675b20178fc5428625b3cb8
SFMGENW,SF Male General ward,,Y,I,Local,6675b20178fc5428625b3cb9
SFMITH,SF Minor Theatre,,Y,O,Local,6675b20178fc5428625b3cba
SFPAEDW,SF Paediatrics Ward,,Y,I,Local,6675b20178fc5428625b3cbb
SFPOSTW,SF Post-Natal,,Y,I,Local,6675b20178fc5428625b3cbc
SFPRENW,SF Pre-natal ward,,Y,I,Local,6675b20178fc5428625b3cbd
SFSCBUW,SF Special Baby Care Unit,,Y,I,Local,6675b20178fc5428625b3cbe
SFTHEA,SF Main Theatre,,Y,O,Local,6675b20178fc5428625b3cbf
SHADOLES,SH Adolescence Ward,,Y,I,Local,6675b20178fc5428625b3cc0
SHCDAY,SH Day Hospital,,Y,O,Local,6675b20178fc5428625b3cc1
SHCDIE,SH Dietetics Clinic,,Y,O,Local,6675b20178fc5428625b3cc2
SHCDIET,SH DIETETICS,,Y,O,Local,6675b20178fc5428625b3cc3
SHCOCC,SH Occupational Therapy,,Y,O,Local,6675b20178fc5428625b3cc4
SHCPSY,SH Psychology,,Y,O,Local,6675b20178fc5428625b3cc5
SHCSCW,SH Social Work,,Y,O,Local,6675b20178fc5428625b3cc6
SHCSUD,SH Substance Use Disorders,,Y,O,Local,6675b20178fc5428625b3cc7
SHDLAB,SH Laboratory Dept,,Y,O,Local,6675b20178fc5428625b3cc8
SHDOPD,SH Outpatient Department,,Y,O,Local,6675b20178fc5428625b3cc9
SHDPHA,SH Pharmacy,,Y,O,Local,6675b20178fc5428625b3cca
SHFACUTE,SH Female Acute Ward,,Y,I,Local,6675b20178fc5428625b3ccb
SHFOBSRV,SH Female Observation Ward,,Y,I,Local,6675b20178fc5428625b3ccc
SHFREHAB,SH Female Rehabilitation Ward,,Y,I,Local,6675b20178fc5428625b3ccd
SHISOW,SH Isolation Ward,,Y,I,Local,6675b20178fc5428625b3cce
SHMFOREN,SH Male Forensic Ward,1,Y,I,Local,6675b20178fc5428625b3ccf
SHMPSYGW,SH Male Psycho Geriatric Ward,,Y,I,Local,6675b20178fc5428625b3cd0
SHMREHAB,SH Male Rehabiltation Ward,,Y,I,Local,6675b20178fc5428625b3cd1
SHREVENUE,SH Revenue Office,,Y,O,Local,6675b20178fc5428625b3cd2
SHSUD,Substance Abuse and Disorder,,Y,O,Local,6675b20178fc5428625b3cd3
SLANTNW,SL Ante Natal Ward,,Y,I,Local,6675b20178fc5428625b3cd4
SLCDEN,SL Dental Dept,,Y,O,Local,6675b20178fc5428625b3cd5
SLCDIA,SL Diabetic Clinic,,Y,O,Local,6675b20178fc5428625b3cd6
SLCDIE,SL Dietetics Clinic,,Y,O,Local,6675b20178fc5428625b3cd7
SLCENT,SL ENT Clinic,,Y,O,Local,6675b20178fc5428625b3cd8
SLCEYE,SL Eye Clinic,,Y,O,Local,6675b20178fc5428625b3cd9
SLCGYN,SL Gynaecology Clinic,,Y,O,Local,6675b20178fc5428625b3cda
SLCHYP,SL Hypertensive Clinic,,Y,O,Local,6675b20178fc5428625b3cdb
SLCISO,SL Isolation Clinic,,Y,O,Local,6675b20178fc5428625b3cdc
SLCMATER,SL Maternity,,Y,O,Local,6675b20178fc5428625b3cdd
SLCMED,SL Medical Clinic,,Y,O,Local,6675b20178fc5428625b3cde
SLCOCC,SL Occupational Therapy,,Y,O,Local,6675b20178fc5428625b3cdf
SLCORT,SL Orthopaedic Clinic,,Y,O,Local,6675b20178fc5428625b3ce0
SLCPAE,SL Paediatric Clinic,,Y,O,Local,6675b20178fc5428625b3ce1
SLCPHY,SL Physiotherapy,,Y,O,Local,6675b20178fc5428625b3ce2
SLCPS,SL Clinical Psychology,,Y,O,Local,6675b20178fc5428625b3ce3
SLCPSY,SL Psychiatric Clinic,,Y,O,Local,6675b20178fc5428625b3ce4
SLCRAD,SL Radiology Dept,,Y,O,Local,6675b20178fc5428625b3ce5
SLCSCW,SL Social Workers,,Y,O,Local,6675b20178fc5428625b3ce6
SLCSRH,SL Sexual Reproductive Health,,Y,O,Local,6675b20178fc5428625b3ce7
SLCSTA,SL Staff Clinic,,Y,O,Local,6675b20178fc5428625b3ce8
SLCSUR,SL Surgical Clinic,,Y,O,Local,6675b20178fc5428625b3ce9
SLCTBS,SL Tuberculosis Clinic,,Y,O,Local,6675b20178fc5428625b3cea
SLCURO,SL Urologist Clinic,,Y,O,Local,6675b20178fc5428625b3ceb
SLCVALELA,SL VALELA CLINIC,,Y,O,Local,6675b20178fc5428625b3cec
SLCYFC,SL Youth Friendly Clinic,,Y,O,Local,6675b20178fc5428625b3ced
SLCYOU,SL Youth Friendly Clinic,,N,O,Local,6675b20178fc5428625b3cee
SLDETH,SL Delivery Theatre,,Y,O,Local,6675b20178fc5428625b3cef
SLDHIS,Scottish DHIS,,Y,O,Local,6675b20178fc5428625b3cf0
SLDLAB,SL Laboratory,,Y,O,Local,6675b20178fc5428625b3cf1
SLDOPD,SL Outpatient Department,,Y,O,Local,6675b20178fc5428625b3cf2
SLDPHA,SL Pharmacy,,Y,O,Local,6675b20178fc5428625b3cf3
SLEYECW,SL Eye Campaign Ward,,N,I,Local,6675b20178fc5428625b3cf4
SLFMEDW,SL Female Medical Ward,,Y,I,Local,6675b20178fc5428625b3cf5
SLFPSYW,SL Female Psyciatric Ward,,Y,I,Local,6675b20178fc5428625b3cf6
SLFSURW,SL Female Surgical ward,,Y,I,Local,6675b20178fc5428625b3cf7
SLGYTH,SL Gynae Theatre,,Y,O,Local,6675b20178fc5428625b3cf8
SLISOW,SL Isolation Ward,,Y,I,Local,6675b20178fc5428625b3cf9
SLLABOW,SL Labour Ward,,Y,I,Local,6675b20178fc5428625b3cfa
SLMATH,SL Major Theatre,,Y,O,Local,6675b20178fc5428625b3cfb
SLMITH,SL Minor Theatre,,Y,O,Local,6675b20178fc5428625b3cfc
SLMMEDW,SL Male Medical Ward,,Y,I,Local,6675b20178fc5428625b3cfd
SLMPSYW,SL Male Psyciatric Ward,,Y,I,Local,6675b20178fc5428625b3cfe
SLMSURW,SL Male Surgical Ward,,Y,I,Local,6675b20178fc5428625b3cff
SLPAESW,SL Surgical Paediatric Ward,,Y,I,Local,6675b20178fc5428625b3d00
SLPOSNW,SL Post Natal Ward,,Y,I,Local,6675b20178fc5428625b3d01
SLREVENUE,SL Scottish Livingston Revenue,,Y,O,Local,6675b20178fc5428625b3d02
SLSCBU,SL Special Baby Unit,,Y,I,Local,6675b20178fc5428625b3d03
SLTBSW,SL Tuberculosis Ward,,Y,I,Local,6675b20178fc5428625b3d04
SLVALELA,SL VALELA WARD,,Y,I,Local,6675b20178fc5428625b3d05
SPCBOI,Boipelego Clinic,,Y,O,Local,6675b20178fc5428625b3d06
SPCKAD,Kadimo Clinic,,Y,O,Local,6675b20178fc5428625b3d07
SPCNEW,Newtown Clinic,,Y,O,Local,6675b20178fc5428625b3d08
SPCNUT,Nutrition Clinic,,Y,O,Local,6675b20178fc5428625b3d09
SPCSE,Serowe Clinic Clinic,,N,O,Local,6675b20178fc5428625b3d0a
SPCSER,Serowe Clinic,,Y,O,Local,6675b20178fc5428625b3d0b
THANTNW,TH Ante-Natal ward,,Y,I,Local,6675b20178fc5428625b3d0c
THCCWC,TH CWC Clinic,,Y,O,Local,6675b20178fc5428625b3d0d
THCDEN,TH Dental clinic,,Y,O,Local,6675b20178fc5428625b3d0e
THCDIE,TH Dietetic Clinic,,Y,O,Local,6675b20178fc5428625b3d0f
THCEYE,TH Eye Clinic,,Y,O,Local,6675b20178fc5428625b3d10
THCHYP,TH Hypertensive Clinic,,Y,O,Local,6675b20178fc5428625b3d11
THCNUR,TH OPD Nurse Clinic,,Y,O,Local,6675b20178fc5428625b3d12
THCOBW,TH Observation Department,,Y,O,Local,6675b20178fc5428625b3d13
THCOCC,TH Occupational Therapy,,Y,O,Local,6675b20178fc5428625b3d14
THCORC,TH Out Reach Clinic,,Y,O,Local,6675b20178fc5428625b3d15
THCPSY,TH Psychiatric clinic,,Y,O,Local,6675b20178fc5428625b3d16
THCSTC,TH Staff Clinic,,Y,O,Local,6675b20178fc5428625b3d17
THCTB,TH TB Clinic,,Y,O,Local,6675b20178fc5428625b3d18
THCVIA,TH VIA Clinic,,Y,O,Local,6675b20178fc5428625b3d19
THCYOU,TH Youth clinic,,Y,O,Local,6675b20178fc5428625b3d1a
THDHIS,Thamaga DHIS,,Y,O,Local,6675b20178fc5428625b3d1b
THDLAB,TH Laboratory department,,Y,O,Local,6675b20178fc5428625b3d1c
THDOPD,TH Outpatient department,,Y,O,Local,6675b20178fc5428625b3d1d
THDPHA,TH Pharmacy department,,Y,O,Local,6675b20178fc5428625b3d1e
THDRAD,TH Radiology department,,Y,O,Local,6675b20178fc5428625b3d1f
THDSOC,TH Social Work Dept,,Y,O,Local,6675b20178fc5428625b3d20
THFGENW,TH Female Ward,,Y,I,Local,6675b20178fc5428625b3d21
THFISOW,TH Female Isolation ward,,Y,I,Local,6675b20178fc5428625b3d22
THMATH,TH Main Theatre,,Y,O,Local,6675b20178fc5428625b3d23
THMGENW,TH Male ward,,Y,I,Local,6675b20178fc5428625b3d24
THMISOW,TH Male Isolation ward,,Y,I,Local,6675b20178fc5428625b3d25
THMITH,TH Minor Theatre,,Y,O,Local,6675b20178fc5428625b3d26
THPAEDW,TH Paediatrics ward,,Y,I,Local,6675b20178fc5428625b3d27
THPOSTW,TH Post-Natal ward,,Y,I,Local,6675b20178fc5428625b3d28
THPRENW,TH Pre-natal Ward,,Y,I,Local,6675b20178fc5428625b3d29
THPSYC,TH Psychology Clinic,,Y,O,Local,6675b20178fc5428625b3d2a
TSCDEN,TS Dental Clinic,,Y,O,Local,6675b20178fc5428625b3d2b
TSCEYE,TS Eye Clinic,,Y,O,Local,6675b20178fc5428625b3d2c
TSCGYN,TS Gynaecology,,Y,O,Local,6675b20178fc5428625b3d2d
TSCPSY,TS Psychiatric Clinic,,Y,O,Local,6675b20178fc5428625b3d2e
TSCSRH,TS Sexual Reproductive Health,,Y,O,Local,6675b20178fc5428625b3d2f
TSCTB,TS Tubercolosis Clinic,,N,O,Local,6675b20178fc5428625b3d30
TSDHIS,Tsabong DHIS,,Y,O,Local,6675b20178fc5428625b3d31
TSDLAB,TS Laboratory,,Y,O,Local,6675b20178fc5428625b3d32
TSDOPD,TS Outpatient Department,,Y,O,Local,6675b20178fc5428625b3d33
TSDPHA,TS Pharmacy,,Y,O,Local,6675b20178fc5428625b3d34
TSDRAD,TS Radiology Department,,Y,O,Local,6675b20178fc5428625b3d35
TSDSOC,TS Social Work Department,,Y,O,Local,6675b20178fc5428625b3d36
TSFMEDW,TS Female Ward,,Y,I,Local,6675b20178fc5428625b3d37
TSHIHP,Tshimoyapula Health Post,,N,O,Local,6675b20178fc5428625b3d38
TSISOW,TS Isolation Ward,,Y,I,Local,6675b20178fc5428625b3d39
TSLABOW,TS Labour Ward,,Y,I,Local,6675b20178fc5428625b3d3a
TSMATH,TS Main Theatre,,Y,O,Local,6675b20178fc5428625b3d3b
TSMITH,TS Minor Theatre,,Y,O,Local,6675b20178fc5428625b3d3c
TSMMEDW,TS Male Ward,,Y,I,Local,6675b20178fc5428625b3d3d
TSPAEDW,TS Paediatrics Ward,,Y,I,Local,6675b20178fc5428625b3d3e
TSREVENUE,TS Sundry Reveue,,Y,O,Local,6675b20178fc5428625b3d3f
TSSCBUW,TS Special Baby Care Unit,,Y,I,Local,6675b20178fc5428625b3d40
TTANTNW,TT Ante Natal Ward,,Y,I,Local,6675b20178fc5428625b3d41
TTCDEN,TT Dental Clinic,,Y,O,Local,6675b20178fc5428625b3d42
TTCEYE,TT Eye Clinic,,Y,O,Local,6675b20178fc5428625b3d43
TTCNAT,Nata Clinic,,Y,O,Local,6675b20178fc5428625b3d44
TTCOCC,TT Occupational Health Clinic,,Y,O,Local,6675b20178fc5428625b3d45
TTCPSY,TT Psychiatric Clinic,,Y,O,Local,6675b20178fc5428625b3d46
TTCSOW,Sowa Township Clinic,,Y,O,Local,6675b20178fc5428625b3d47
TTCSRH,TT Sexual Reproductive Health,,Y,O,Local,6675b20178fc5428625b3d48
TTCYOU,TT Youth Friendly Clinic,,N,O,Local,6675b20178fc5428625b3d49
TTDLAB,TT Laboratory,,Y,O,Local,6675b20178fc5428625b3d4a
TTDOPD,TT Outpatient Department,,Y,O,Local,6675b20178fc5428625b3d4b
TTDPHA,TT Pharmacy,,Y,O,Local,6675b20178fc5428625b3d4c
TTDRAD,TT Radiology Department,,Y,O,Local,6675b20178fc5428625b3d4d
TTDSOC,TT Social Work Department,,Y,O,Local,6675b20178fc5428625b3d4e
TTFMEDW,TT Female Ward,,Y,I,Local,6675b20178fc5428625b3d4f
TTFTBWD,TT Female TB Ward,,Y,I,Local,6675b20178fc5428625b3d50
TTLABOW,TT Labour Ward,,Y,I,Local,6675b20178fc5428625b3d51
TTMATH,TT Main Theatre,,Y,O,Local,6675b20178fc5428625b3d52
TTMATHD,TT Maternity - High Dependacy,,Y,I,Local,6675b20178fc5428625b3d53
TTMITH,TT Minor Theatre,,Y,O,Local,6675b20178fc5428625b3d54
TTMMEDW,TT Male Ward,,Y,I,Local,6675b20178fc5428625b3d55
TTMTBWD,TT Male TB Ward,,Y,I,Local,6675b20178fc5428625b3d56
TTNEONW,TT Neo Natal Ward,,Y,I,Local,6675b20178fc5428625b3d57
TTPAEDW,TT Paediatrics Ward,,Y,I,Local,6675b20178fc5428625b3d58
TTPOSTW,TT Post Natal Ward,,Y,I,Local,6675b20178fc5428625b3d59
TTREVENUE,TT Sundry Revenue,,Y,O,Local,6675b20178fc5428625b3d5a
XAREAW,Area W Clinic,NY,N,O,Remote,6675b20178fc5428625b3d5b
XBDFCLI,BDF Clinic,MA,N,O,Remote,6675b20178fc5428625b3d5c
XBONTLC,Bontleng Clinic,,Y,O,Remote,6675b20178fc5428625b3d5d
XBOTDEF,Botswana Defence Force,GA,N,O,Remote,6675b20178fc5428625b3d5e
XCMADIB,Madiba Health Post,,Y,O,Remote,6675b20178fc5428625b3d5f
XCOEMOLC,College of Education,05-3-15,N,O,Remote,6675b20178fc5428625b3d60
XCWAGAHP,Cwagare H Post,,Y,O,Remote,6675b20178fc5428625b3d61
XDUKWIC,Dukwi Clinic,NY,Y,O,Remote,6675b20178fc5428625b3d62
XGENPRI,General Private Location,GA,N,O,Remote,6675b20178fc5428625b3d63
XGENPRS,General Private Location,SE,N,O,Remote,6675b20178fc5428625b3d64
XGHAHOS,Ghanzi Hospital,07-2-01,N,O,Remote,6675b20178fc5428625b3d65
XGHANPH,Gantsi Primary Hospital,7-2-1,N,O,Remote,6675b20178fc5428625b3d66
XGHANTC,Gantsi Clinic,07-3-04,N,O,Remote,6675b20178fc5428625b3d67
XGLENVA,Glen Valley,GA,N,O,Remote,6675b20178fc5428625b3d68
XGULUHP,Gulubane Helath Post,02-4-03,N,O,Remote,6675b20178fc5428625b3d69
XGUMHOS,Gumare Hospital,MA,Y,O,Remote,6675b20178fc5428625b3d6a
XGWEHOS,Gweta Hospital,MA,Y,O,Remote,6675b20178fc5428625b3d6b
XJWCMAOK,JW Maokane clinic,,Y,O,Remote,6675b20178fc5428625b3d6c
XKANGNHL,Kang Clinic,,N,O,Remote,6675b20178fc5428625b3d6d
XKANGPM,Kang Clinic,,Y,O,Remote,6675b20178fc5428625b3d6e
XKASHOS,Kasane Hospital,MA,N,O,Remote,6675b20178fc5428625b3d6f
XKAUNGW,Kaungwe Health Post,,Y,O,Remote,6675b20178fc5428625b3d70
XLABOPD,Lab Outpatient Department,SE,N,O,Remote,6675b20178fc5428625b3d71
XLOOLOC,Loologane Clinic,05-3-25,N,O,Remote,6675b20178fc5428625b3d72
XMABESHP,Mabesekwa Health Post,25-4-05,Y,O,Remote,6675b20178fc5428625b3d73
XMAFHIKC,Mafhikwa Clinic,,Y,O,Remote,6675b20178fc5428625b3d74
XMAKAK,Makakung,MA,N,O,Remote,6675b20178fc5428625b3d75
XMAKAL,Makalamabedi,MA,N,O,Remote,6675b20178fc5428625b3d76
XMANDHP,Mandunyane H Post,25-4-02,Y,O,Remote,6675b20178fc5428625b3d77
XMANKC,Mankgodi Clinic,,Y,O,Remote,6675b20178fc5428625b3d78
XMAROBHP,Marobela Health Post,NY,Y,O,Remote,6675b20178fc5428625b3d79
XMOGOR,Mogorosi,SE,N,O,Remote,6675b20178fc5428625b3d7a
XMOKGOC,Mokgoro Clinic,NY,Y,O,Remote,6675b20178fc5428625b3d7b
XMOSEHP,Mosetse Health Post,NY,Y,O,Remote,6675b20178fc5428625b3d7c
XMOTLAP,Motlapi,MA,N,O,Remote,6675b20178fc5428625b3d7d
XMPRIVAT,LAB Private OPD,MA,N,O,Remote,6675b20178fc5428625b3d7e
XMPROPD,LAB Private Patient OPD,MA,N,O,Remote,6675b20178fc5428625b3d7f
XNKOYACL,Nkoyaphiri Clinic,,Y,O,Remote,6675b20178fc5428625b3d80
XNSHAHP,Nshakashogwe Health Post,NY,Y,O,Remote,6675b20178fc5428625b3d81
XOKAVAN,Okavango Informatory Clinic MA,,N,O,Remote,6675b20178fc5428625b3d82
XPHASEIIC,Phase II Clinic,,Y,O,Remote,6675b20178fc5428625b3d83
XPLTHP,Plateau Health Post,PM,N,O,Remote,6675b20178fc5428625b3d84
XPOLICC,Police College,GA,N,O,Remote,6675b20178fc5428625b3d85
XRUGWAC,Rugwana Clinic,PM,N,O,Remote,6675b20178fc5428625b3d86
XSEKOMHP,Sekondomboro Health Post,,Y,O,Remote,6675b20178fc5428625b3d87
XSESEHP,Sese Health Post,FR,Y,O,Remote,6675b20178fc5428625b3d88
XSETRDI,Sexually Trans Disease,GA,N,O,Remote,6675b20178fc5428625b3d89
XSHEROB,Shorobe Clinic,01-3-07,N,O,Remote,6675b20178fc5428625b3d8a
XSORILHP,Sorilatholo H Post,20-4-13,N,O,Remote,6675b20178fc5428625b3d8b
XSPRIVAT,LAB Private OPD,SE,N,O,Remote,6675b20178fc5428625b3d8c
XSSKBC,SSKB,GA,N,O,Remote,6675b20178fc5428625b3d8d
XTATSID,Tati Siding,FR,N,O,Remote,6675b20178fc5428625b3d8e
XTHIBC,Thibelo Clinic,,Y,O,Remote,6675b20178fc5428625b3d8f
XTSAMAY,Tsamaya,FR,N,O,Remote,6675b20178fc5428625b3d90
XTUBUHP,Tubu Health Post,14-4-09,Y,O,Remote,6675b20178fc5428625b3d91
XTUMASC,Tumasera Clinic,,Y,O,Remote,6675b20178fc5428625b3d92
YYHJJJJ,HJUHJHHJ,,Y,O,Local,6675b20178fc5428625b3d93
ZCBBBPI,Bobonong Hospital IDCC,BP,Y,O,Local,6675b20178fc5428625b3d94
ZCBBMDI,Mmadinare Hospital IDCC,MD,Y,O,Local,6675b20178fc5428625b3d95
ZCBOLHI,Letlhakane Hospital IDCC,LH,Y,O,Local,6675b20178fc5428625b3d96
ZCBORKI,Rakops Hospital IDCC,RK,Y,O,Local,6675b20178fc5428625b3d97
ZCCEGWI,Gweta Hospital IDCC,GW,Y,O,Local,6675b20178fc5428625b3d98
ZCCETTI,Tutume Hospital IDCC,TT,Y,O,Local,6675b20178fc5428625b3d99
ZCCHKAI,Kasane Hospital IDCC,KA,Y,O,Local,6675b20178fc5428625b3d9a
ZCGGNKOYA,Nkoyaphiri Clinic IDCC,GGC,N,O,Local,6675b20178fc5428625b3d9b
ZCGGTLOKN,Tlokweng Main Clinic IDCC,GGC,N,O,Local,6675b20178fc5428625b3d9c
ZCGHGHI,Goodhope Hospital IDCC,GH,Y,O,Local,6675b20178fc5428625b3d9d
ZCGHGPI,Gantsi Primary Hospital IDCC,,Y,O,Local,6675b20178fc5428625b3d9e
ZCKESLI,Scottish Livingstone IDCC,,Y,O,Local,6675b20178fc5428625b3d9f
ZCKETHI,Thamaga Hospital IDCC,TH,Y,O,Local,6675b20178fc5428625b3da0
ZCKNHKI,Hukuntsi Hospital IDCC,HK,Y,O,Local,6675b20178fc5428625b3da1
ZCKSTSI,Tsabong Hospital IDCC,,Y,O,Local,6675b20178fc5428625b3da2
ZCMABOS,Boseja Clinic,MA,N,O,Local,6675b20178fc5428625b3da3
ZCMABOY,Boyei Clinic,MA,N,O,Local,6675b20178fc5428625b3da4
ZCMAMAI,Maun General Hospital IDCC,MA,N,O,Local,6675b20178fc5428625b3da5
ZCMAMCC,Maun Council Clinic,MA,N,O,Local,6675b20178fc5428625b3da6
ZCMASED,Sedie Clinic,MA,N,O,Local,6675b20178fc5428625b3da7
ZCMHMHI,Mahalapye Hospital IDCC,,Y,O,Local,6675b20178fc5428625b3da8
ZCMHSFI,Sefhare Hospital IDCC,SF,Y,O,Local,6675b20178fc5428625b3da9
ZCNEMSI,Masunga Hospital IDCC,MS,Y,O,Local,6675b20178fc5428625b3daa
ZCNGBOS,Boseja Clinic,MA,Y,O,Local,6675b20178fc5428625b3dab
ZCNGBOY,Boyei Clinic,MA,Y,O,Local,6675b20178fc5428625b3dac
ZCNGGUI,Gumare Hospital IDCC,GU,Y,O,Local,6675b20178fc5428625b3dad
ZCNGJPKI,JP Kavindama Hospital IDCC JPK,,Y,O,Local,6675b20178fc5428625b3dae
ZCNGJUB,Jubilee Clinic,MA,N,O,Local,6675b20178fc5428625b3daf
ZCNGMCC,Maun Council Clinic,MA,N,O,Local,6675b20178fc5428625b3db0
ZCNGSED,Sedie Clinic,MA,Y,O,Local,6675b20178fc5428625b3db1
ZCSEBLI,Bamalete Lutheran Hosp IDCC BL,,Y,O,Local,6675b20178fc5428625b3db2
ZCSOKSI,Kanye Hospital IDCC,KS,Y,O,Local,6675b20178fc5428625b3db3
ZCSPBOI,Boipelego Clinic,SE,Y,O,Local,6675b20178fc5428625b3db4
ZCXBSEL,Selebi Phikwe Hospital IDCC SB,,N,O,Local,6675b20178fc5428625b3db5
ZCXLOBATH,Athlone Hospital IDCC,AT,Y,O,Local,6675b20178fc5428625b3db6
ZCXMOCDRH,Deborah Hospital IDCC,DM,Y,O,Local,6675b20178fc5428625b3db7
ZCXMOCDRM,Deborah Hospital IDCC,DM,N,O,Local,6675b20178fc5428625b3db8
ZCXSBSEL,Selebi Phikwe Hospital IDCC SB,,Y,O,Local,6675b20178fc5428625b3db9
ZCXSPPA,Palapye Hospital IDCC,PP,Y,O,Local,6675b20178fc5428625b3dba
ZFRARW,Area West Clinic,FR,N,O,Local,6675b20178fc5428625b3dbb
ZFRGEE,Gerald Estate Clinic,FR,N,O,Local,6675b20178fc5428625b3dbc
ZM,MA MT Ward,MA,N,I,Local,6675b20178fc5428625b3dbd
ZN,NY MT Ward,NY,N,I,Local,6675b20178fc5428625b3dbe
ZP,PM MT Ward,PM,N,I,Local,6675b20178fc5428625b3dbf
ZPMBON,Bontleng Clinic,,N,O,Local,6675b20178fc5428625b3dc0
ZPMPMI,Princess Marina IDCC,,N,O,Local,6675b20178fc5428625b3dc1
ZS,SE MT Ward,SE,N,I,Local,6675b20178fc5428625b3dc2
ZSBRANA,Sbrana Psychiatric Hospital,,N,O,Local,6675b20178fc5428625b3dc3
